"Path","Dates range","Impressions","Clicks","CTR %","Avg. position","Avg. click position","Impressions for 1st position","Clicks from pos. 1","CTR % for pos. 1","Impressions for pos. 2-3","Clicks from pos. 2-3","CTR % for pos. 2-3","Avg. impression position for pos. 2-3","Avg. click position from pos. 2-3","Impressions for pos. 4-10","Clicks from pos. 4-10","CTR % for pos. 4-10","Avg. impression position for pos. 4-10","Avg. click position from pos. 4-10","Impressions for pos. 11-50","Clicks from pos. 11-50","CTR % for pos. 11-50","Avg. impression position for pos. 11-50","Avg. click position from pos. 11-50"
"/catalog/karkasnye-doma/dk-128/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","4.00","4.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","4.00","4.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/page-6/","2026-03-16 - 2026-06-14","4.00","1.00","25.00","2.00","1.00","1.00","1.00","100.00","3.00","0.00","0.00","2.33","","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-7.5-na-14.5-refrizherator/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","9.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","8.33","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/dachnye/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","5.00","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","5.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-11/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","5.75","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","5.75","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-14-7kh15-7m-v-bezobrazovo/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","10.50","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.50","","2.00","0.00","0.00","11.50",""
"/catalog/doma-pod-klyuch/9x9/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","2.00","","1.00","0.00","0.00","3.00","0.00","0.00","2.33","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-191/","2026-03-16 - 2026-06-14","4.00","0.00","0.00","4.75","","0.00","0.00","","0.00","0.00","","","","4.00","0.00","0.00","4.75","","0.00","0.00","","",""
"/catalog/karkasnye-doma/ot-150m2/page-3/","2026-03-16 - 2026-06-14","4.00","1.00","25.00","3.25","5.00","0.00","0.00","","2.00","0.00","0.00","2.00","","2.00","1.00","50.00","4.50","5.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-201/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.67","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-99/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","9.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.00","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/pk-43/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","1.00","0.00","0.00","2.00","","1.00","0.00","0.00","6.00","","1.00","0.00","0.00","11.00",""
"/portfolio/karkasnye-doma/karkasnyj-dom-8.2-na-11.5-kp-perepelkino/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","7.00","","2.00","0.00","0.00","11.50",""
"/catalog/doma-iz-brusa/raznourovnevaya/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-120/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","8.00","","1.00","0.00","0.00","14.00",""
"/catalog/karkasnye-doma/dk-132/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","5.33","","0.00","0.00","","1.00","0.00","0.00","2.00","","2.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/articles/stroitelstvo/kak-zashhitit-derevyannyj-dom-ot-pozhara/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-183/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.67","","0.00","0.00","","",""
"/articles/stroitelstvo/vidy-profilej-brusa-raznoobrazie-materiala-dlya-stroitelstva/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.33","","0.00","0.00","","",""
"/articles/stroitelstvo/kakoj-dolzhna-byt-vysota-potolka-v-dome-iz-brusa/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.33","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.50","","1.00","0.00","0.00","12.00",""
"/portfolio/karkasnye-doma/karkasnyj-dom-11.5-na-8.5-kp-radosti-park/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","19.00","22.00","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","2.00","1.00","50.00","23.50","22.00"
"/portfolio/karkasnye-doma/dom-v-cheremykino/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","16.67","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","3.00","0.00","0.00","16.67",""
"/catalog/karkasnye-doma/11.5x8.5/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","5.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","5.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/top/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","5.33","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","5.33","","0.00","0.00","","",""
"/katalog/karkasnyie-doma/karkasnyij-dom-kp-14?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-RSYA-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","3.00","3.00","100.00","6.67","6.67","0.00","0.00","","0.00","0.00","","","","3.00","3.00","100.00","6.67","6.67","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-d-yatlitsy/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","5.00","3.00","0.00","0.00","","1.00","1.00","100.00","3.00","3.00","2.00","0.00","0.00","6.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyij-dom-7x9-d.-znamenskaya/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","8.00","","1.00","0.00","0.00","16.00",""
"/catalog/karkasnye-doma/12x10/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pmzh/page-3/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","2.67","","0.00","0.00","","2.00","0.00","0.00","2.00","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-131/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","6.00","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/page-2/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","1.00","0.00","0.00","2.00","","1.00","0.00","0.00","6.00","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/14.5x9.5/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-135/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/2-spalni/page-3/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","2.00","1.00","1.00","1.00","100.00","2.00","0.00","0.00","2.50","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-73/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","11.33","","0.00","0.00","","2.00","0.00","0.00","2.50","","0.00","0.00","","","","1.00","0.00","0.00","29.00",""
"/portfolio/karkasnye-doma/karkasnyij-dom-100/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","2.00","","0.00","0.00","","3.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyij-dom-9x10-v-fineevo-1/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/karkasnye-doma/masterspalnya/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","8.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","6.00","","1.00","0.00","0.00","14.00",""
"/catalog/proyekty/pdk-427/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dd-110/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","3.33","5.00","0.00","0.00","","2.00","0.00","0.00","2.50","","1.00","1.00","100.00","5.00","5.00","0.00","0.00","","",""
"/katalog/karkasnyie-doma/dk-157?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-RSYA-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","3.00","3.00","100.00","7.00","7.00","0.00","0.00","","0.00","0.00","","","","3.00","3.00","100.00","7.00","7.00","0.00","0.00","","",""
"/articles/stroitelstvo/kak-vybrat-ognebiozashhitnyj-sostav-dlya-drevesiny/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","6.00","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/dk-138/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","4.00","","1.00","0.00","0.00","0.00","0.00","","","","2.00","0.00","0.00","5.50","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-157/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","1.00","0.00","0.00","3.00","","1.00","0.00","0.00","4.00","","1.00","0.00","0.00","12.00",""
"/articles/stroitelstvo/zakaz-proekta-doma-nuzhno-li/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","8.33","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","8.33","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-34/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.00","","0.00","0.00","","",""
"/faq/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-108/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","5.67","12.00","0.00","0.00","","2.00","0.00","0.00","2.50","","0.00","0.00","","","","1.00","1.00","100.00","12.00","12.00"
"/portfolio/karkasnye-doma/dom-v-aksenovo/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.33","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","6.00","","2.00","0.00","0.00","12.50",""
"/catalog/karkasnye-doma/10.5x9.5/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-privetninskom/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","23.33","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","3.00","0.00","0.00","23.33",""
"/portfolio/karkasnye-doma/karkasnyij-dom-6x8-v-snt-nauka/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","8.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","8.67","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-mechte/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","5.33","","0.00","0.00","","1.00","0.00","0.00","2.00","","2.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-10.5-na-9-kp-orlinye-holmy/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","9.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.00","","1.00","0.00","0.00","11.00",""
"/articles/stroitelstvo/proizvodstvo-profilirovannogo-brusa/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","2.00","0.00","0.00","12.00",""
"/catalog/karkasnye-doma/dk-170/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","14.33","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","3.00","0.00","0.00","14.33",""
"/portfolio/karkasnye-doma/dom-v-kasimovo/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","33.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","3.00","0.00","0.00","33.00",""
"/catalog/karkasnye-doma/dk-196/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","3.00","3.00","100.00","7.67","7.67","0.00","0.00","","0.00","0.00","","","","3.00","3.00","100.00","7.67","7.67","0.00","0.00","","",""
"/catalog/karkasnye-doma/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Poisk-SPB|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","3.00","3.00","100.00","1.67","1.67","1.00","1.00","100.00","2.00","2.00","100.00","2.00","2.00","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/7.5x12/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","10.33","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","6.00","","2.00","0.00","0.00","12.50",""
"/catalog/karkasnye-doma/dk-176/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","1.00","0.00","0.00","3.00","","2.00","0.00","0.00","8.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-143/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.67","","0.00","0.00","","",""
"/catalog/doma-iz-brusa/dom-iz-brusa-db-53/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","2.00","0.00","0.00","11.50",""
"/catalog/doma-pod-klyuch/pk-121/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","5.67","","0.00","0.00","","1.00","0.00","0.00","2.00","","1.00","0.00","0.00","4.00","","1.00","0.00","0.00","11.00",""
"/articles/osobennosti-i-sovety/osobennosti-oformleniya-doma-v-sobstvennost-o-chem-vazhno-znat/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","33.33","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","3.00","0.00","0.00","33.33",""
"/favorites/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","1.67","1.00","1.00","1.00","100.00","2.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pmzh/page-4/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","2.00","1.00","1.00","1.00","100.00","2.00","0.00","0.00","2.50","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-116/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","8.33","1.00","1.00","1.00","100.00","0.00","0.00","","","","0.00","0.00","","","","2.00","0.00","0.00","12.00",""
"/catalog/karkasnye-doma/page-9/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","1.00","0.00","0.00","4.00","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/14x8/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","6.33","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","6.33","","0.00","0.00","","",""
"/o-nas/stati/kupel-v-bane-naznachenie-i-vidy","2026-03-16 - 2026-06-14","3.00","1.00","33.33","1.00","1.00","3.00","1.00","33.33","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/articles/vybiraem/chto-luchshe-banya-v-dome-ili-otdelno/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","11.00","11.00","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","2.00","1.00","50.00","11.50","11.00"
"/portfolio/karkasnye-doma/karkasnyj-dom-7.5-na-12-volynskoe-2/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","15.00","26.00","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.50","","1.00","1.00","100.00","26.00","26.00"
"/catalog/doma-iz-brusa/1.5-3mln/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.67","","0.00","0.00","","1.00","0.00","0.00","2.00","","1.00","0.00","0.00","9.00","","1.00","0.00","0.00","12.00",""
"/catalog/doma-pod-klyuch/pk-198/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","20.67","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.00","","1.00","0.00","0.00","44.00",""
"/catalog/karkasnye-doma/page-5/","2026-03-16 - 2026-06-14","3.00","0.00","0.00","7.00","","0.00","0.00","","0.00","0.00","","","","3.00","0.00","0.00","7.00","","0.00","0.00","","",""
"/catalog/doma-iz-brusa/4-spalni/","2026-03-16 - 2026-06-14","3.00","1.00","33.33","16.00","19.00","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","7.00","","2.00","1.00","50.00","20.50","19.00"
"/catalog/karkasnye-doma/dk-127/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","2.00","2.00","100.00","7.00","7.00","0.00","0.00","","0.00","0.00","","","","2.00","2.00","100.00","7.00","7.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-9.5-na-17.5-sebenki/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","5.00","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","5.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-8.5-na-11-sosnovo/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","9.50","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","9.50","","0.00","0.00","","",""
"/articles/fundamenty/svayno-vintovoy-fundament-dachnogo-doma/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","10.50","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","1.00","0.00","0.00","11.00",""
"/catalog/karkasnye-doma/19x9.5/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","6.50","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","6.50","","0.00","0.00","","",""
"/katalog/karkasnyie-doma/dk-147?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-RSYA-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","2.00","2.00","100.00","5.50","5.50","0.00","0.00","","0.00","0.00","","","","2.00","2.00","100.00","5.50","5.50","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-9-na-10-dk-82/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","2.00","2.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","2.00","2.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-13-na-10-ojnelovo/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","4.50","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","4.50","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-8-na-9-venberi-viledzh/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","8.00","","0.00","0.00","","0.00","0.00","","","","2.00","0.00","0.00","8.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-155/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","2.00","2.00","100.00","6.50","6.50","0.00","0.00","","0.00","0.00","","","","2.00","2.00","100.00","6.50","6.50","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyy-dom-v-d-sebenki-moskovskaya-oblast/","2026-03-16 - 2026-06-14","2.00","0.00","0.00","11.50","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","1.00","0.00","0.00","13.00",""
